timestamp,price,total_volume,market_cap
2019-01-01 00:00:00,3692.5315655246986,2991427568.3035398,64422635599.72896
2019-01-02 00:00:00,3794.2642537397164,2689877851.31483,66188448932.14009
2019-01-03 00:00:00,3872.1721842228935,3263469039.3230205,67643304990.47443
2019-01-04 00:00:00,3776.525807694106,2261199754.98875,65922288582.921715
2019-01-05 00:00:00,3815.268079882635,2950054796.0741415,66650769533.12984
2019-01-06 00:00:00,3787.3078571242845,2763831883.889694,66070973627.255455
2019-01-07 00:00:00,4013.5200912973864,3435733235.508936,70084169300.15211
2019-01-08 00:00:00,3989.6687175387638,3360163853.3972144,69602133073.71902
2019-01-09 00:00:00,3973.5912546157865,3482430797.632785,69418693910.45465
2019-01-10 00:00:00,3982.2259127624075,3230523440.813054,69609283899.19995
2019-01-11 00:00:00,3623.8477291056797,4144535969.992497,63326376681.34885
2019-01-12 00:00:00,3632.849306434781,3263342032.794205,63121578243.94881
2019-01-13 00:00:00,3598.4363465618803,2456062889.7924027,62924488425.99548
2019-01-14 00:00:00,3495.832311307438,2675674829.818869,61050348901.5798
2019-01-15 00:00:00,3648.04828565649,3101461657.547051,63758350560.63251
2019-01-16 00:00:00,3567.801243199206,2953789408.2270346,62348810149.49811
2019-01-17 00:00:00,3597.6473233295915,2753646523.928816,62969304894.27945
2019-01-18 00:00:00,3620.9812811457246,3049367561.0957274,63320099663.395294
2019-01-19 00:00:00,3597.7932517701506,2649449860.3668847,62898826371.85565
2019-01-20 00:00:00,3674.587270857304,2766880413.283615,64269861567.8863
2019-01-21 00:00:00,3539.167531041029,2940644468.975576,61969431896.71978
2019-01-22 00:00:00,3531.004182799933,2561594564.573847,61784404483.04622
2019-01-23 00:00:00,3571.2669080928695,2718371971.9030104,62482350133.95662
2019-01-24 00:00:00,3555.7000025226243,2663764215.2983246,62216525710.040085
2019-01-25 00:00:00,3565.6420046170365,2514079887.672157,62397665388.19675
2019-01-26 00:00:00,3564.822417111422,2582590473.407218,62386316357.47355
2019-01-27 00:00:00,3563.614563419144,2548165746.089901,62374968460.904976
2019-01-28 00:00:00,3553.121681129778,2882787006.773549,62192208387.693
2019-01-29 00:00:00,3432.215668301249,3445780457.599724,60087154448.40433
2019-01-30 00:00:00,3413.3754832497975,4865613085.112716,59768195291.00078
2019-01-31 00:00:00,3457.8826491759864,4973814467.106895,60555372963.791016
2019-02-01 00:00:00,3431.943637864456,4330022381.196439,60101226569.37371
2019-02-02 00:00:00,3464.490147562154,3765731026.2153797,60678990333.1717
2019-02-03 00:00:00,3486.581616258029,3310421843.82123,61071179758.435844
2019-02-04 00:00:00,3454.025843825187,2375918195.082078,60524138032.473946
2019-02-05 00:00:00,3464.003508861087,4454914648.715065,60723961265.783615
2019-02-06 00:00:00,3469.8946770792636,3653777871.7193217,60825168548.915
2019-02-07 00:00:00,3405.836861256719,4211212356.0140643,59682137962.35292
2019-02-08 00:00:00,3394.0146529587223,3297274818.3709226,59482397752.99235
2019-02-09 00:00:00,3664.2821026589836,6293135761.36397,64226481382.1611
2019-02-10 00:00:00,3667.4082642899566,4883557856.511256,64286029202.05369
2019-02-11 00:00:00,3675.6916291247258,5081021129.885805,64439836442.25577
2019-02-12 00:00:00,3631.444539729949,5446022475.782068,63670312531.29947
2019-02-13 00:00:00,3633.9650467461183,5532706261.952275,63712841387.27635
2019-02-14 00:00:00,3610.0622730634022,5635612273.288616,63267872020.65663
2019-02-15 00:00:00,3589.661829626318,11971659893.345224,62991824523.89914
2019-02-16 00:00:00,3601.2291913968643,4506367416.966915,63165603231.85129
2019-02-17 00:00:00,3622.5916530750715,4019925054.643214,63547140519.07759
2019-02-18 00:00:00,3665.075530800723,4945386865.287532,64383522064.40136
2019-02-19 00:00:00,3886.5202004751386,9588927258.746943,68147457622.522125
2019-02-20 00:00:00,3915.0099712770552,5969708630.056735,68719418872.04398
2019-02-21 00:00:00,3976.808906528991,6377580055.125392,69790459105.50142
2019-02-22 00:00:00,3934.813593894817,6838246918.228343,69059468752.51183
2019-02-23 00:00:00,3973.6413227746357,5999302845.797907,69748877117.19371
2019-02-24 00:00:00,4115.3379267876635,8493566414.707253,72266544791.73584
2019-02-25 00:00:00,3742.868946700387,11112465191.137722,66108588220.39571
2019-02-26 00:00:00,3824.683504217102,9049456993.516651,67154603799.94677
2019-02-27 00:00:00,3809.209774682024,2992667601.164757,66890485485.37128
2019-02-28 00:00:00,3813.377891881294,7731184275.9768505,67155912259.18905
2019-03-01 00:00:00,3815.6076075249844,7627783000.608827,67016664287.2375
2019-03-02 00:00:00,3815.753939922755,5524886886.074838,67085713233.78275
2019-03-03 00:00:00,3819.645730582585,3291046239.4080496,67101767698.901596
2019-03-04 00:00:00,3806.9542737979564,6749676086.649796,66885712070.35212
2019-03-05 00:00:00,3712.812457297799,3608196680.9514556,65238057881.55198
2019-03-06 00:00:00,3852.461665785486,9088065055.193892,67733767403.2078
2019-03-07 00:00:00,3860.510762380684,8477459044.147217,67888909504.19791
2019-03-08 00:00:00,3871.637247965991,6098011809.539175,68020879276.31612
